file,is_fortran,total_nodes,leaf_nodes,internal_nodes,max_depth,average_branching_factor,max_branching_factor,min_branching_factor,first_branching_factor,depth_per_nodes,internal_per_depth,state,log_length,log_word_count,avg_sent_len,sent_len_cv,hesitation_rate,correction_rate,confidence_rate,conf_hesit_ratio,backtrack_rate,forward_rate,fw_bt_ratio,question_rate,code_density,early_hesit,mid_hesit,late_hesit,hesit_trend,early_correct,late_correct,correct_trend,analysis_rate,exec_rate,plan_rate,verify_rate,strategy_entropy,lex_diversity,conclusion_strength,first_person_rate,paragraph_rate,success_words,failure_words,success_fail_ratio,total_segments,avg_segment_len,max_segment_len,min_segment_len,std_dev_len,code_analysis,mental_execution,test_generation,bug_fixing,language_mapping,high_level_plan,empty
./segment_tree/qwq_java_fortran_segmented_reasoning/qid_codeforces_598_A.json,1,106,27,79,35,1.33,4,1,1,0.330188679245283,2.257142857142857,incorrect,9.859326656750358,8.17695386822578,11.528846153846152,0.7312009576601305,27.83244307000281,0.843407365757661,6.184987348889514,0.23,19.117233623840313,6.4661231374754005,0.3478260869565217,0.0769230769230769,0.562271577171774,30.96234309623431,31.35313531353135,20.851433536055605,-10.110909560178705,1.6736401673640169,0.0,-1.6736401673640169,0.1025641025641025,0.0096153846153846,0.0128205128205128,0.0256410256410256,0.9447789955316614,0.0924936744447568,1,0.3092493674444757,7.225189766657295,6.184987348889514,8.152937868990723,0.7666666666666667,105.0,180.36190476190475,979.0,30.0,175.44559335334196,56.0,18.0,3.0,1.0,9.0,16.0,2.0
./segment_tree/qwq_java_fortran_segmented_reasoning/qid_codeforces_583_B.json,1,76,24,52,18,1.44,5,1,1,0.2368421052631578,2.888888888888889,correct,9.683401821321157,7.923348211930154,13.186602870813395,0.928153202728944,15.579710144927535,0.3623188405797101,5.797101449275362,0.3863636363636363,16.304347826086957,3.6231884057971016,0.2391304347826087,0.0574162679425837,1.2681159420289856,22.24469160768453,16.216216216216218,7.083825265643448,-15.160866342041082,0.0,0.0,0.0,0.1913875598086124,0.0095693779904306,0.0430622009569378,0.0095693779904306,0.757766906777297,0.111231884057971,1,0.3985507246376811,9.746376811594205,7.246376811594203,4.3478260869565215,1.6153846153846154,75.0,212.06666666666663,1366.0,34.0,257.972465183385,31.0,7.0,3.0,2.0,13.0,18.0,1.0
./segment_tree/qwq_java_fortran_segmented_reasoning/qid_codeforces_106_B.json,1,91,36,55,23,1.64,5,1,1,0.2527472527472527,2.391304347826087,correct,9.591307848483948,7.887959336599945,12.460093896713616,0.7414753218508947,16.89189189189189,1.5015015015015014,5.255255255255256,0.3260869565217391,12.762762762762764,5.255255255255256,0.4285714285714285,0.056338028169014,1.0510510510510511,18.12004530011325,16.5929203539823,15.945330296127564,-2.1747150039856873,4.530011325028313,0.0,-4.530011325028313,0.1690140845070422,0.0046948356807511,0.028169014084507,0.0093896713615023,0.6677198641961112,0.1193693693693693,6,0.7882882882882882,5.555555555555555,5.63063063063063,2.2522522522522523,2.2857142857142856,90.0,160.84444444444443,656.0,33.0,138.7895432960984,53.0,2.0,1.0,3.0,11.0,17.0,3.0
./segment_tree/qwq_java_fortran_segmented_reasoning/qid_codeforces_387_B.json,1,167,58,109,58,1.52,5,1,1,0.3473053892215569,1.8793103448275863,correct,10.215850042381968,8.533263371593732,11.452702702702704,0.8026392740467754,16.929133858267715,3.149606299212598,3.543307086614173,0.2183908045977011,14.566929133858268,3.149606299212598,0.2266666666666666,0.1013513513513513,0.5118110236220472,27.939464493597207,18.34862385321101,3.708281829419036,-24.23118266417817,5.238649592549476,1.2360939431396785,-4.002555649409797,0.1373873873873874,0.009009009009009,0.0202702702702702,0.0022522522522522,0.634547388901167,0.0856299212598425,3,4.153543307086614,10.905511811023622,4.724409448818897,2.1653543307086616,2.0833333333333335,166.0,162.46987951807228,1459.0,16.0,176.92164588943837,70.0,31.0,0.0,19.0,26.0,18.0,2.0
./segment_tree/qwq_java_fortran_segmented_reasoning/qid_codeforces_11_A.json,1,58,16,42,25,1.36,4,1,1,0.4310344827586206,1.68,correct,9.06242024189956,7.375255778009755,12.951219512195122,0.7125034912305712,24.45141065830721,3.134796238244514,6.269592476489028,0.275,17.55485893416928,2.5078369905956115,0.1724137931034483,0.073170731707317,0.6896551724137931,27.422303473491773,19.927536231884055,26.1569416498994,-1.2653618235923751,9.140767824497258,0.0,-9.140767824497258,0.1788617886178861,0.008130081300813,0.040650406504065,0.0,0.6148152516375353,0.1429467084639498,4,1.8808777429467085,7.084639498432602,6.269592476489028,1.8808777429467085,2.75,57.0,149.49122807017545,753.0,30.0,141.3399047391755,27.0,1.0,1.0,2.0,11.0,13.0,2.0
./segment_tree/qwq_java_fortran_segmented_reasoning/qid_codeforces_607_A.json,1,105,37,68,31,1.53,6,1,1,0.2952380952380952,2.193548387096774,incorrect,9.942419762537916,8.228977643358313,12.815068493150685,0.6768969747566037,24.286095543101148,1.3344008540165466,4.803843074459567,0.2065217391304347,19.749132639444888,8.807045636509208,0.4533333333333333,0.0856164383561643,1.414464905257539,22.906793048973142,33.04484657749803,16.528925619834713,-6.37786742913843,0.0,0.8264462809917356,0.8264462809917356,0.3047945205479452,0.0136986301369863,0.0102739726027397,0.0068493150684931,0.4020105658611933,0.0862022951694689,5,1.200960768614892,8.139845209500935,5.070723245262877,8.00640512409928,0.6451612903225806,104.0,198.04807692307693,1046.0,35.0,195.64041612982308,60.0,7.0,3.0,11.0,11.0,10.0,2.0
./segment_tree/qwq_java_fortran_segmented_reasoning/qid_codeforces_242_B.json,1,51,11,40,29,1.25,3,1,1,0.5686274509803921,1.3793103448275863,correct,9.341719450032562,7.637234388789473,11.655555555555557,0.8250267498008818,16.88374336710082,2.41196333815726,3.859141341051616,0.25,15.918958031837915,6.753497346840328,0.4411764705882353,0.0666666666666666,1.398938736131211,15.759312320916903,22.69503546099291,11.904761904761903,-3.8545504161550017,4.2979942693409745,0.0,-4.2979942693409745,0.1777777777777777,0.0055555555555555,0.0166666666666666,0.0055555555555555,0.5227815947877434,0.1172214182344428,1,1.7366136034732274,7.525325615050651,18.330921369995178,1.447178002894356,9.75,50.0,226.48,1231.0,31.0,221.05694529062976,18.0,12.0,2.0,1.0,8.0,8.0,1.0
./segment_tree/qwq_java_fortran_segmented_reasoning/qid_atcoder_ABC123_B.json,1,101,33,68,39,1.47,4,1,1,0.3861386138613861,1.7435897435897436,correct,9.922946983692349,8.24380842366528,12.67109634551495,0.741260947989939,11.83276360767815,1.5777018143570865,3.6813042334998687,0.3260869565217391,12.358664212463845,6.573757559821194,0.5416666666666666,0.0897009966777408,0.473310544307126,13.61573373676248,12.325390304026294,9.47867298578199,-4.13706075098049,2.26928895612708,1.5797788309636651,-0.689510125163415,0.0996677740863787,0.0166112956810631,0.0199335548172757,0.0033222591362126,0.8576725150835985,0.0928214567446752,1,0.3155403628714173,7.310018406521167,3.944254535892716,1.0518012095713911,3.2,100.0,202.14,1207.0,30.0,193.3598738313635,49.0,26.0,3.0,0.0,5.0,14.0,3.0
./segment_tree/qwq_java_fortran_segmented_reasoning/qid_codeforces_342_B.json,1,237,87,150,51,1.57,7,1,1,0.2151898734177215,2.9411764705882355,incorrect,10.731952030043702,8.999742789830492,12.52241112828439,0.8064131153698343,18.88888888888889,0.9876543209876544,1.9753086419753088,0.1103896103896103,10.987654320987655,9.012345679012348,0.8222222222222222,0.0958268933539412,0.7407407407407408,30.474840538625088,11.24410591222343,14.268727705112962,-16.206112833512126,1.771793054571226,1.1890606420927463,-0.5827324124784794,0.142194744976816,0.0108191653786707,0.0092735703245749,0.0046367851622874,0.57260791491366,0.0629629629629629,5,0.1975308641975308,10.358024691358024,2.3456790123456788,4.814814814814815,0.5,236.0,191.8135593220339,1302.0,30.0,201.9367058686076,108.0,16.0,9.0,18.0,14.0,63.0,8.0
./segment_tree/qwq_java_fortran_segmented_reasoning/qid_atcoder_ABC162_D.json,1,79,24,55,39,1.42,5,1,1,0.4936708860759494,1.4102564102564104,incorrect,9.86568183780023,8.153349757998892,12.27208480565371,0.9140087006571584,16.695451928612552,0.8635578583765112,3.454231433506045,0.2203389830508474,17.559009786989062,3.742084052964882,0.2258064516129032,0.0530035335689045,1.6119746689694874,26.36054421768708,12.488849241748438,11.03565365025467,-15.324890567432409,0.8503401360544217,0.0,-0.8503401360544217,0.1484098939929328,0.0035335689045936,0.0070671378091872,0.0035335689045936,0.3856430666626472,0.0880829015544041,1,2.1876799078871616,6.879677605066206,3.454231433506045,5.757052389176741,0.6190476190476191,78.0,244.51282051282053,1187.0,31.0,223.27187687286323,41.0,3.0,2.0,0.0,13.0,16.0,3.0
